time,seconds_elapsed,relativeAltitude,pressure
1700007108345541600,87.76454174804688,9.797721862792969,1014.6391296386719
1700007109421641700,88.84064184570312,9.803006172180176,1014.6388244628906
1700007110497730800,89.91673071289063,9.803006172180176,1014.6387481689453
1700007111573825800,90.99282568359375,9.829429626464844,1014.6356201171875
1700007112649915600,92.06891552734375,9.993253707885742,1014.6158599853516
1700007113725993700,93.14499365234374,10.363178253173828,1014.5711517333984
1700007114802106600,94.22110668945312,10.944488525390625,1014.5014953613281
1700007115878192600,95.29719262695312,11.721330642700195,1014.4080352783203
1700007116954243600,96.37324365234375,12.609149932861328,1014.3010711669922
1700007118030378800,97.44937866210938,13.41241455078125,1014.2042541503906
1700007119106440000,98.52543994140625,14.025433540344238,1014.1311645507812
1700007120182481000,99.60148095703126,14.4270658493042,1014.0825653076172
1700007121258524700,100.67752465820313,14.617313385009766,1014.0594482421875
1700007122334639900,101.75363989257812,14.680728912353516,1014.0518188476562
1700007123410751700,102.82975170898438,14.70186710357666,1014.0495300292969
1700007124486893600,103.9058935546875,14.70186710357666,1014.0495300292969
1700007125563044900,104.982044921875,14.70186710357666,1014.0496826171875
1700007126639184600,106.0581845703125,14.69129753112793,1014.0508270263672
1700007127715329500,107.13432958984374,14.675443649291992,1014.0529632568359
1700007128791485000,108.21048486328125,14.659589767456055,1014.0544128417969
1700007129867699700,109.28669970703125,14.643735885620117,1014.0564727783203
1700007130943946800,110.36294677734375,14.63845157623291,1014.0573120117188
1700007132020191700,111.43919165039063,14.633167266845703,1014.0577697753906
1700007133096419800,112.515419921875,14.62788200378418,1014.0582275390625
1700007134172601600,113.5916015625,14.617313385009766,1014.0593719482422
1700007135248832800,114.66783276367188,14.612028121948242,1014.0602874755859
1700007136325113900,115.74411376953125,14.606743812561035,1014.061279296875
1700007137401468000,116.82046801757812,14.596174240112305,1014.0624237060547
1700007138477766000,117.89676586914062,14.580320358276367,1014.0637969970703
1700007139553977600,118.9729775390625,14.580320358276367,1014.0640258789062
1700007140630194700,120.04919458007812,14.580320358276367,1014.0640258789062
1700007141706449700,121.12544970703125,14.52219009399414,1014.0712738037109
1700007142782695000,122.20169482421875,14.268527030944824,1014.1017913818359
1700007143858900700,123.27790063476563,13.824617385864258,1014.1548156738281
1700007144935142000,124.35414184570313,13.153468132019043,1014.2356872558594
1700007146011393800,125.43039379882812,12.270933151245117,1014.3421173095703
1700007147087676700,126.5066767578125,11.208720207214355,1014.4694519042969
1700007148163920600,127.58292065429687,10.141222953796387,1014.5979309082031
1700007149240162600,128.65916259765626,9.052587509155273,1014.7286224365234
1700007150316399900,129.73539990234374,7.96395206451416,1014.8595428466797
1700007151392622600,130.81162255859374,6.896454811096191,1014.9880218505859
1700007152468858600,131.88785864257812,5.813103675842285,1015.1181793212891
1700007153545073700,132.96407373046875,4.7297515869140625,1015.2487945556641
1700007154621310700,134.04031079101563,3.6516857147216797,1015.3783416748047
1700007155697571800,135.11657177734375,2.6106128692626953,1015.5042266845703
1700007156773841700,136.19284155273436,1.6646614074707031,1015.6178283691406
1700007157850128600,137.26912866210938,0.9195270538330078,1015.7070922851562
1700007158926418000,138.34541796875,0.3752098083496094,1015.7728576660156
1700007160002739700,139.42173974609375,0.03699302673339844,1015.8134460449219
1700007161079015700,140.498015625,-0.1268310546875,1015.8332061767578
1700007162155278600,141.57427856445312,-0.19024658203125,1015.8406066894531
1700007163231560700,142.65056079101564,-0.2061004638671875,1015.8427429199219
1700007164307829500,143.72682958984376,-0.23252487182617188,1015.8460235595703
1700007165384129800,144.8031298828125,-0.24837875366210938,1015.8482360839844
1700007166460422700,145.87942260742187,-0.2642326354980469,1015.8500671386719
1700007167536745000,146.95574487304688,-0.2959403991699219,1015.8536529541016
1700007168613033700,148.03203369140624,-0.3646392822265625,1015.8621215820312
1700007169689349600,149.108349609375,-0.5126094818115234,1015.8795928955078
1700007170765682700,150.1846826171875,-0.7028579711914062,1015.9027099609375
1700007171841993700,151.26099365234376,-0.8878192901611328,1015.9248352050781
1700007172918312700,152.33731274414063,-1.0305042266845703,1015.9419250488281
1700007173994634800,153.413634765625,-1.1784744262695312,1015.9597778320312
1700007175070924800,154.4899248046875,-1.1890430450439453,1015.9610748291016
1700007176147217000,155.566216796875,-1.1890430450439453,1015.9610748291016
1700007177223497700,156.64249780273437,-1.1361980438232422,1015.9548950195312
1700007178299799800,157.7187998046875,-1.1097736358642578,1015.9519195556641
1700007179376154600,158.79515454101562,-1.0939197540283203,1015.94970703125
1700007180452528600,159.87152856445311,-1.0939197540283203,1015.94970703125
1700007181528854500,160.9478544921875,-1.1837596893310547,1015.9608459472656
1700007182605177600,162.02417749023436,-1.4638442993164062,1015.9946441650391
1700007183681493800,163.10049365234374,-1.907754898071289,1016.0475158691406
1700007184757799700,164.17679956054687,-2.457357406616211,1016.1136627197266
1700007185834106600,165.25310668945312,-3.1390762329101562,1016.1959075927734
1700007186910477600,166.3294775390625,-3.8419322967529297,1016.2804412841797
1700007187986757600,167.40575756835938,-4.386251449584961,1016.3459014892578
1700007189063081700,168.48208178710937,-4.782598495483398,1016.3936614990234
1700007190139427600,169.55842749023438,-5.041545867919922,1016.4251708984375
1700007191215857700,170.63485766601562,-5.136669158935547,1016.436767578125
1700007192292222700,171.71122265625,-5.194801330566406,1016.4433288574219
