time,seconds_elapsed,z,y,x
1700007020617306600,0.036306640625,0.021440262913703916,0.15715426300019025,-0.11591160404030233
1700007020627251700,0.046251708984375,-0.043966567498445505,0.16894816116839648,-0.27973285064902154
1700007020637196500,0.056196533203125,-0.1840676966279745,0.129203887540102,-0.3234634539671242
1700007020647142700,0.066142578125,-0.2705722601264715,0.1395274208948016,-0.2974839036559686
1700007020657087500,0.07608740234375,-0.2673305017262697,0.20356413199752568,-0.2713865721840411
1700007020667032600,0.086032470703125,-0.20958850685358046,0.25676848344057795,-0.21515026916656643
1700007020676977700,0.095977783203125,-0.10339549254477023,0.24145780932307243,-0.14313746461812407
1700007020686922500,0.105922607421875,-0.0032207156121730803,0.23943799393326043,-0.11059424494244158
1700007020696867600,0.11586767578125,0.0509860908716917,0.2350646011546254,-0.185097879925929
1700007020706813700,0.125813720703125,0.09653086747229099,0.21338176165670156,-0.31716365970317273
1700007020716758500,0.135758544921875,0.1544096404671669,0.15398995375037192,-0.3997647494897246
1700007020726703600,0.14570361328125,0.16515665993094444,0.06690232966691255,-0.3741203128844499
1700007020736648400,0.1556484375,0.17106968336701392,0.030353052687644957,-0.2737491000643
1700007020746593800,0.16559375,0.16329963388741014,0.016763211013376713,-0.12599161096271128
1700007020756539600,0.17553955078125,0.0831190127134323,-0.05971417172849178,-0.04355948453489691
1700007020766484500,0.185484375,-0.08755553385615349,-0.10872516313493251,-0.005371171644330024
1700007020776429600,0.1954296875,-0.2775964596748352,-0.12785188840925693,0.0029672888403758403
1700007020786374700,0.205374755859375,-0.4612210887104273,-0.13895780431330204,0.03923866219371557
1700007020796319500,0.215319580078125,-0.5479413407862186,-0.14482435825914144,0.0538842599986121
1700007020806265600,0.225265625,-0.48804421370625495,-0.15607055941671133,0.08949874034579842
1700007020816210400,0.23521044921875,-0.4560229355454445,-0.17682780850231647,0.1532620778672397
1700007020826155800,0.24515576171875,-0.38107086267471313,-0.1397021929398179,0.16826138448063283
1700007020836100600,0.2551005859375,-0.2774772172093391,-0.07253799746632575,0.1472469822961837
