time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1700006866889541600,115.90054174804688,-0.9234979086940727,0.427814103454058,0.5184382439911421,2.8199323800094094,0.3942041489948052,0.6267376071592592,1.4102598960728059
1700006866899486500,115.91048657226563,-0.9002432483136932,0.42271737789366465,0.5222818385041145,2.810256607400963,0.3916266348019997,0.6286177813739257,1.4139580582756313
1700006866909431800,115.92043188476562,-0.8783448958913528,0.41772994346530196,0.5261547413522915,2.8018211044530674,0.3889673336987146,0.6303707736844966,1.4177532410651974
1700006866919376600,115.93037670898437,-0.8577521833578539,0.4129275658479201,0.5299611870729084,2.7942991102436054,0.38630917167448797,0.6319788159644972,1.421553189536541
1700006866929321500,115.94032153320312,-0.8384412912327956,0.40824808923324224,0.5337781723930947,2.7878614364758656,0.3836076581393087,0.633450426308794,1.4254665969381808
1700006866939266600,115.9502666015625,-0.8220853485687598,0.40382937758556303,0.5373783107889905,2.7841233710492035,0.380742178680155,0.6349660245006502,1.4288582639168947
1700006866949211600,115.96021166992188,-0.8082315654002759,0.3996868238425259,0.5408151102063248,2.7823738065582972,0.37786224057036366,0.6363880510572866,1.4320464283520111
1700006866959156500,115.97015649414062,-0.795664662517513,0.39581013858914177,0.5441714419766314,2.781105671536838,0.3751665705177356,0.6375435458568035,1.4354558277064706
1700006866969101600,115.9801015625,-0.7839784036089714,0.39209421118084253,0.5475001909360175,2.78023815401029,0.3725710592241159,0.6385111607756598,1.4390642947637773
1700006866979046700,115.99004663085938,-0.772973421493582,0.38850179978506305,0.5507994491552509,2.7796918482417703,0.37004305351708,0.6393391809183422,1.4428037160818201
1700006866988991500,115.99999145507813,-0.7630642108981487,0.38499349888910167,0.554135508878208,2.7800738477067855,0.36751095244241716,0.6400387382912389,1.4467413025911062
1700006866998936600,116.0099365234375,-0.7543955306210034,0.3815814280106833,0.5575012331315824,2.7814980604279143,0.364981568178794,0.6406062146515759,1.4508736148016492
1700006867008881700,116.01988159179687,-0.7463906136373826,0.37830886698956123,0.5608974050913664,2.783103334685861,0.3625863822885727,0.6409427666498877,1.4553681049076015
1700006867018826500,116.02982641601562,-0.738551254663366,0.3752037906762072,0.5642800487280466,2.7842325284024887,0.36039492686141866,0.6410348533418124,1.460190799303762
1700006867028771600,116.039771484375,-0.7310623986237115,0.3723377860694147,0.5675304336963596,2.7849028873776334,0.3584345828924854,0.640935594931093,1.4650909842477478
1700006867038716700,116.04971655273438,-0.7245070961127821,0.3697577319934542,0.5705944406855475,2.7856398300916285,0.3566944474602486,0.6406795450413566,1.4699312870535806
1700006867048661800,116.05966186523438,-0.7208038772654645,0.36745992683742346,0.5734775151162392,2.788626572531451,0.3550187499827034,0.6403580963356039,1.4745538600979229
1700006867058607600,116.06960766601563,-0.7220158557563273,0.36541106336601853,0.5762253247327354,2.796247526771549,0.3532477506791328,0.6400430233112037,1.4788865653541903
1700006867068552400,116.07955249023438,-0.7291005574567483,0.363590236880299,0.5788253001684455,2.809587904059456,0.3513236316144435,0.6397931165031969,1.4828199081646636
1700006867078498000,116.089498046875,-0.7417655000168533,0.3620067516275482,0.5812360815410601,2.8282419491001036,0.3493080373456357,0.6396090103214779,1.4862892985569673
1700006867088443400,116.099443359375,-0.7587228396588821,0.36057942233865814,0.5835117086827476,2.8510016014292443,0.34723667447164475,0.6394710543506821,1.4894165634867689
1700006867098388200,116.10938818359375,-0.7784568550916189,0.3593006071801251,0.5856434518375143,2.8761917213953674,0.3452167214022359,0.6393357690550859,1.4922748001886237
1700006867108333000,116.1193330078125,-0.8012224859943186,0.35819089254595465,0.5875908228769896,2.904053473335994,0.3432365268602461,0.6392377515572718,1.4947368046076264
1700006867118278100,116.12927807617187,-0.8257913624660786,0.3571651762560566,0.589417769513038,2.933509556664414,0.34129043858719055,0.639171801126869,1.496922289233506
1700006867128223200,116.13922314453124,-0.8519541216317059,0.3562569284203102,0.5911266686801314,2.964204485703367,0.33943810824502985,0.6390868661385982,1.4989050646917113
1700006867138168300,116.14916821289063,-0.8786683216604972,0.3554851267024283,0.5926474293244677,2.9950170722868448,0.33770760624698143,0.6390249777530614,1.5005406241294563
1700006867148113200,116.15911303710938,-0.9048582897330341,0.3548808312070251,0.593913448969613,3.024773672817867,0.3361279647035695,0.6390183598999275,1.5017020389374796
1700006867158058200,116.16905834960937,-0.9302811949330705,0.35451424501453,0.5948580636128165,3.0530907753036916,0.3347170630497647,0.6390836779834118,1.5022568898324473
1700006867168003300,116.17900341796874,-0.9546713572562827,0.3544385610826069,0.5954266874910774,3.079626687462521,0.3334662548634764,0.6392500021056206,1.5020750404615264
1700006867177948200,116.1889482421875,-0.976912695717014,0.3545607980573429,0.5956496601235266,3.103596287195525,0.33226569101535663,0.639599474319593,1.5010856721660264
1700006867187893200,116.19889331054688,-0.996482870719093,0.35474090440331135,0.5956357556411135,3.1249028554926426,0.3309910033952444,0.6401733861220953,1.4994006759537692
1700006867197838300,116.20883837890625,-1.013141021944497,0.35500064280900084,0.5953719192180332,-3.1399276707337336,0.3296532212159102,0.6409645874711204,1.497007561350708
1700006867207783200,116.218783203125,-1.0262853450224798,0.3554249796520396,0.5947630330807495,-3.1253638606005496,0.3283093987556966,0.6419836429979681,1.4937707956563622
1700006867217728300,116.22872827148437,-1.0360516342271282,0.35608397962886107,0.5937528623114574,-3.1146352921705986,0.3269999110024581,0.6432205887293199,1.4896197501269532
1700006867227673300,116.23867333984376,-1.0438939200611055,0.35695788272808393,0.592424033544079,-3.1062080923967907,0.3256941943419247,0.644622419603013,1.4847214912974298
1700006867237618200,116.2486181640625,-1.0507230706456803,0.35800105093746476,0.5908628577927477,-3.0990461756330676,0.324361498818143,0.646147036874222,1.4792447901584658
1700006867247563000,116.25856298828126,-1.0570371823564195,0.3591527117746638,0.5891501549856268,-3.09248914735302,0.3229648993735598,0.6477692696556779,1.4733326051990243
1700006867257508400,116.26850830078125,-1.062088537123213,0.3603498237919498,0.5873542428087961,-3.087334548789507,0.32160037270729086,0.6494121089843244,1.4672821548464836
1700006867267453200,116.278453125,-1.066364516023643,0.3615480511730858,0.5855540742655866,-3.0830319908223083,0.3202768053038046,0.65102387675205,1.4612909616846788
1700006867277398000,116.28839794921875,-1.0703885739220567,0.3627758051567782,0.5837406088260552,-3.079083621685632,0.31898085093337775,0.6526038518221583,1.4553182201468449
1700006867287343400,116.29834326171876,-1.074512901252381,0.36405889251217693,0.5819379348576288,-3.075266839761509,0.3177700593755124,0.6540883138391846,1.4494919122206849
1700006867297288200,116.3082880859375,-1.0780512523956713,0.365449442744138,0.5799517695839749,-3.072144263064454,0.31650212216737555,0.6556897633982687,1.4431787713576536
1700006867307233300,116.3182333984375,-1.080084052357923,0.36666753227364585,0.5779883378238667,-3.0700517476110623,0.3151040829061074,0.65741451658678,1.4367760762784547
1700006867317178400,116.32817846679687,-1.0807685557664746,0.3676101879972924,0.5762750994290802,-3.0689795302675615,0.31378961014426887,0.6590187729424695,1.431088559269052
1700006867327123200,116.33812329101562,-1.0803202295156717,0.36820692163499946,0.5748448115482766,-3.068399099399925,0.31243456104443323,0.6605767797528479,1.4260283498312403
1700006867337068300,116.348068359375,-1.0789219985738345,0.36841718724085726,0.5736963095023717,-3.0678610284399093,0.3109126838805959,0.6621741154474999,1.42142510229028
1700006867347013000,116.35801318359376,-1.0767319423280157,0.36834391177355774,0.5727156905826397,-3.0673807970529374,0.3092212420369344,0.6638537444150328,1.4170117306523353
