time,seconds_elapsed,z,y,x
1700006751029262600,0.0402626953125,-0.11710533499717712,0.09202752262353897,-0.024984518066048622
1700006751039207400,0.05020751953125,-0.11476148664951324,0.07143329828977585,-0.10259169340133667
1700006751049152500,0.060152587890625,-0.10491686314344406,0.045500248670578,-0.1839657872915268
1700006751059097600,0.07009765625,-0.10278527438640594,0.007194674573838711,-0.2519746720790863
1700006751069043500,0.08004345703125,-0.11445336043834686,-0.04120403528213501,-0.3069634735584259
1700006751078988500,0.089988525390625,-0.12769699096679688,-0.08472594618797302,-0.337024450302124
1700006751088933400,0.099933349609375,-0.1354665458202362,-0.1190568208694458,-0.34013527631759644
1700006751098878700,0.109878662109375,-0.136790931224823,-0.14258956909179688,-0.32698193192481995
1700006751108823600,0.119823486328125,-0.12769488990306854,-0.14741308987140656,-0.3074524402618408
1700006751118768400,0.129768310546875,-0.11954321712255478,-0.12592430412769318,-0.2952501177787781
1700006751128714500,0.139714599609375,-0.11480012536048889,-0.08840135484933853,-0.2894274890422821
1700006751138659600,0.14965966796875,-0.11928408592939377,-0.05307372659444809,-0.29111248254776
1700006751148604700,0.159604736328125,-0.12686853110790253,-0.02815921977162361,-0.2835421860218048
1700006751158549500,0.169549560546875,-0.12564852833747864,-0.007051272317767143,-0.2531709671020508
1700006751168494300,0.179494384765625,-0.10632086545228958,-0.0004984168335795403,-0.20116007328033447
1700006751178440400,0.1894404296875,-0.07472804933786392,-0.0029975278303027153,-0.13868524134159088
1700006751188385500,0.199385498046875,-0.03418988734483719,0.0006194580346345901,-0.08262287825345993
1700006751198330400,0.209330322265625,-0.00015202630311250687,-0.0022599510848522186,-0.03627535700798035
1700006751208275500,0.219275390625,0.020286519080400467,-0.03507000207901001,-0.01312338002026081
1700006751218220500,0.229220458984375,0.021790672093629837,-0.095573291182518,0.0017130905762314796
1700006751228165600,0.23916552734375,0.018831860274076462,-0.15551701188087463,0.021128853783011436
1700006751238111500,0.249111572265625,0.004525092896074057,-0.20055346190929413,0.04180191084742546
1700006751248056300,0.259056396484375,-0.006496037356555462,-0.21502549946308136,0.06554602831602097
1700006751258001700,0.269001708984375,-0.013550749979913235,-0.1788959950208664,0.08090421557426453
1700006751267946500,0.278946533203125,-0.014652767218649387,-0.10718186944723129,0.07447214424610138
1700006751277891300,0.288891357421875,-0.009563199244439602,-0.022175364196300507,0.04131978377699852
1700006751287837400,0.29883740234375,-0.01344829611480236,0.06359925121068954,-0.01859617792069912
1700006751297782500,0.308782470703125,-0.01675674133002758,0.1330196112394333,-0.09375137835741043
1700006751307727600,0.3187275390625,-0.0202811099588871,0.1677728295326233,-0.16111189126968384
1700006751317672400,0.32867236328125,-0.024632714688777924,0.16756084561347961,-0.2044694870710373
1700006751327617300,0.3386171875,-0.03458795323967934,0.13924679160118103,-0.21850332617759705
1700006751337563400,0.3485634765625,-0.04189247265458107,0.11027426272630692,-0.22040587663650513
1700006751347508500,0.358508544921875,-0.03896767646074295,0.10228275507688522,-0.2142106294631958
1700006751357453600,0.36845361328125,-0.044410645961761475,0.09005538374185562,-0.20171748101711273
1700006751367398400,0.3783984375,-0.052896805107593536,0.07829823344945908,-0.19464705884456635
1700006751377343500,0.388343505859375,-0.05483265593647957,0.06921125948429108,-0.17855916917324066
1700006751387288600,0.39828857421875,-0.04663025587797165,0.06291715055704117,-0.16057650744915009
1700006751397234400,0.408234375,-0.02913461998105049,0.0571490079164505,-0.1379992961883545
1700006751407179500,0.418179443359375,-0.012761197984218597,0.04420939087867737,-0.1241549700498581
1700006751417124600,0.42812451171875,-0.00037803221493959427,0.01142907328903675,-0.12148940563201904
1700006751427069400,0.4380693359375,0.0007784636691212654,-0.03442569077014923,-0.13434188067913055
1700006751437014500,0.4480146484375,-0.008658447302877903,-0.09901001304388046,-0.14478813111782074
1700006751446960400,0.45796044921875,-0.030467605218291283,-0.14132824540138245,-0.1493510603904724
1700006751456905700,0.46790576171875,-0.04410512000322342,-0.16943711042404175,-0.12899838387966156
1700006751466850600,0.4778505859375,-0.04523112624883652,-0.19533546268939972,-0.09664444625377655
1700006751476795400,0.48779541015625,-0.04325106739997864,-0.22367070615291595,-0.07028740644454956
1700006751486740500,0.497740478515625,-0.04124351590871811,-0.26896730065345764,-0.05095696076750755
1700006751496685600,0.507685546875,-0.02807019092142582,-0.3354690968990326,-0.05370667204260826
1700006751506631700,0.517631591796875,-0.0182720385491848,-0.4146462678909302,-0.08250709623098373
1700006751516576500,0.527576416015625,-0.027120128273963928,-0.47738954424858093,-0.11774657666683197
1700006751526521300,0.537521240234375,-0.049288757145404816,-0.5115180015563965,-0.1400635838508606
1700006751536466700,0.547466796875,-0.09691166877746582,-0.5204119086265564,-0.15648330748081207
1700006751546411500,0.55741162109375,-0.16896042227745056,-0.5142934322357178,-0.14274610579013824
1700006751556357600,0.567357666015625,-0.24543043971061707,-0.5043356418609619,-0.1057172492146492
1700006751566302500,0.577302490234375,-0.3115333318710327,-0.4737846255302429,-0.03823450580239296
1700006751576247600,0.58724755859375,-0.3596814274787903,-0.4007575511932373,0.0629645511507988
1700006751586192600,0.597192626953125,-0.3772912621498108,-0.2717053294181824,0.16997690498828888
1700006751596137500,0.607137451171875,-0.37021976709365845,-0.12260504066944122,0.2599637806415558
1700006751606082600,0.61708251953125,-0.33644092082977295,0.012778726406395435,0.32153305411338806
1700006751616028700,0.627028564453125,-0.29325270652770996,0.08495012670755386,0.3344382047653198
1700006751625973500,0.636973388671875,-0.23758283257484436,0.04512115567922592,0.293864905834198
1700006751635918600,0.646918701171875,-0.14822179079055786,-0.083315908908844,0.21839919686317444
1700006751645863400,0.656863525390625,-0.059953439980745316,-0.21125267446041107,0.10677067935466766
1700006751655808500,0.66680859375,0.0201168954372406,-0.32310596108436584,-0.028390338644385338
