time,seconds_elapsed,z,y,x
1700006751006885600,0.0178857421875,-0.09052617102861404,0.13033057749271393,0.13436579704284668
1700006751016831500,0.02783154296875,-0.1139470711350441,0.11867152154445648,0.07096658647060394
1700006751026776600,0.037776611328125,-0.12507136166095734,0.1099667176604271,0.0011448930017650127
1700006751036721400,0.047721435546875,-0.1225309744477272,0.09049075096845627,-0.07675337046384811
1700006751046666500,0.05766650390625,-0.1149313822388649,0.06161169707775116,-0.15752944350242615
1700006751056611600,0.067611572265625,-0.10996458679437637,0.03043966554105282,-0.22860334813594818
1700006751066557400,0.077557373046875,-0.12012161314487457,-0.01677897945046425,-0.29030027985572815
1700006751076502500,0.08750244140625,-0.13213087618350983,-0.061959508806467056,-0.3257621228694916
1700006751086447400,0.097447265625,-0.14141704142093658,-0.09944456815719604,-0.3352791965007782
1700006751096392700,0.107392822265625,-0.14554814994335175,-0.1266050785779953,-0.3226238489151001
1700006751106337500,0.117337646484375,-0.13939997553825378,-0.1351833939552307,-0.3031066060066223
1700006751116282400,0.127282470703125,-0.13026052713394165,-0.1198318600654602,-0.29074394702911377
1700006751126228500,0.137228515625,-0.1217605248093605,-0.08073585480451584,-0.2833086848258972
1700006751136173600,0.147173583984375,-0.12528096139431,-0.045998651534318924,-0.2853691577911377
1700006751146118400,0.157118408203125,-0.13289546966552734,-0.022789202630519867,-0.2777887284755707
1700006751156063500,0.1670634765625,-0.130959615111351,0.0027422569692134857,-0.2546280324459076
1700006751166008600,0.177008544921875,-0.1196928471326828,0.011096592992544174,-0.20848236978054047
1700006751175954700,0.18695458984375,-0.09241168946027756,0.009672867134213448,-0.1476035714149475
1700006751185899500,0.1968994140625,-0.051848284900188446,0.013498498126864433,-0.08743184059858322
1700006751195844400,0.20684423828125,-0.015048191882669926,0.013821539469063282,-0.039454199373722076
1700006751205789400,0.21678955078125,0.011246795766055584,-0.010966630652546883,-0.011718708090484142
1700006751215734500,0.226734619140625,0.016866864636540413,-0.06519445031881332,0.004559065215289593
1700006751225679400,0.236679443359375,0.010333597660064697,-0.13254818320274353,0.02142379991710186
1700006751235625500,0.24662548828125,0.001648230361752212,-0.180032879114151,0.040652088820934296
1700006751245570300,0.2565703125,-0.010659834370017052,-0.2018902450799942,0.06512733548879623
1700006751255515600,0.266515625,-0.019002452492713928,-0.1769782453775406,0.08489358425140381
1700006751265460500,0.27646044921875,-0.021636586636304855,-0.11328820884227753,0.08797379583120346
1700006751275405300,0.2864052734375,-0.019345467910170555,-0.03133608400821686,0.059420984238386154
1700006751285351400,0.296351318359375,-0.01853453554213047,0.06036613881587982,0.005997438915073872
1700006751295296500,0.306296630859375,-0.02233033999800682,0.1332472711801529,-0.06552574783563614
1700006751305241600,0.31624169921875,-0.026986876502633095,0.1736341118812561,-0.13971608877182007
1700006751315186400,0.3261865234375,-0.031717449426651,0.18304811418056488,-0.18941625952720642
1700006751325131500,0.336131591796875,-0.04157061129808426,0.1606980711221695,-0.21220839023590088
1700006751335077600,0.34607763671875,-0.04794755205512047,0.12979714572429657,-0.21380282938480377
1700006751345022500,0.3560224609375,-0.04459116980433464,0.11707016080617905,-0.20796944200992584
1700006751354967600,0.365967529296875,-0.048163268715143204,0.1086985170841217,-0.19847580790519714
1700006751364912400,0.375912353515625,-0.05880073085427284,0.09596168249845505,-0.1905880570411682
1700006751374857500,0.385857421875,-0.05997172370553017,0.08110523968935013,-0.1770104616880417
1700006751384802600,0.395802490234375,-0.05832269415259361,0.07762742042541504,-0.1565997302532196
1700006751394748400,0.40574853515625,-0.04234931990504265,0.07435093075037003,-0.13867932558059692
1700006751404693500,0.415693603515625,-0.025142904371023178,0.06414942443370819,-0.12393605709075928
1700006751414638600,0.425638671875,-0.012547750025987625,0.03616040199995041,-0.1176038607954979
1700006751424583400,0.43558349609375,-0.0015840481501072645,-0.009465406648814678,-0.1236785352230072
1700006751434528500,0.445528564453125,-0.010456102900207043,-0.07354851812124252,-0.13548485934734344
1700006751444474400,0.455474365234375,-0.033599771559238434,-0.11732396483421326,-0.14212171733379364
