time,seconds_elapsed,z,y,x
1700006751029262600,0.0402626953125,-8.570879539787768,-4.761309269420802,-0.2008707647277042
1700006751039207400,0.05020751953125,-8.574162799242139,-4.7559053645506495,-0.18837414338393135
1700006751049152500,0.060152587890625,-8.581159526261686,-4.743662261310219,-0.17819135194048286
1700006751059097600,0.07009765625,-8.591564600419998,-4.725054591473937,-0.1710587966468185
1700006751069043500,0.08004345703125,-8.604847860363126,-4.700950370047987,-0.1674619777312502
1700006751078988500,0.089988525390625,-8.619926187029481,-4.6732510467395185,-0.16728417347893118
1700006751088933400,0.099933349609375,-8.635505448955296,-4.644307568588853,-0.16982540066065266
1700006751098878700,0.109878662109375,-8.650651580160856,-4.615845444214344,-0.17489510514037682
1700006751108823600,0.119823486328125,-8.664885857218504,-4.5888159829914565,-0.18139475109167397
1700006751118768400,0.129768310546875,-8.678387143826484,-4.562977192857861,-0.18767954871589318
1700006751128714500,0.139714599609375,-8.691462313976883,-4.537855318821967,-0.19166109263272954
1700006751138659600,0.14965966796875,-8.704391353654861,-4.512978651718795,-0.19230644133156163
1700006751148604700,0.159604736328125,-8.717216932958364,-4.488235840128362,-0.19039801389435304
1700006751158549500,0.169549560546875,-8.729242886316776,-4.464970992136001,-0.18636990915574134
1700006751168494300,0.179494384765625,-8.73938200301528,-4.445291016893089,-0.18158280274337157
1700006751178440400,0.1894404296875,-8.746904215213656,-4.430630623377859,-0.17764453171268105
1700006751188385500,0.199385498046875,-8.751776205164193,-4.421092979703843,-0.17531596090095117
1700006751198330400,0.209330322265625,-8.754384926357865,-4.415953278727829,-0.17459504448156804
1700006751208275500,0.219275390625,-8.75541953010261,-4.413821819657087,-0.17660693229325114
1700006751218220500,0.229220458984375,-8.755603654497861,-4.413190243755281,-0.18314212448196485
1700006751228165600,0.23916552734375,-8.755218454572558,-4.413422883467376,-0.19552613403042776
1700006751238111500,0.249111572265625,-8.75426626841426,-4.414532013753056,-0.21240771072646603
1700006751248056300,0.259056396484375,-8.752571154934166,-4.416981744992733,-0.23056226650038733
1700006751258001700,0.269001708984375,-8.750026731148361,-4.421182119292021,-0.2460897617063485
1700006751267946500,0.278946533203125,-8.74734202210903,-4.425956786347926,-0.2555411336027086
1700006751277891300,0.288891357421875,-8.745601900443434,-4.429298790252209,-0.2571967735889368
1700006751287837400,0.29883740234375,-8.74602041811645,-4.428836433437467,-0.2508323165909387
1700006751297782500,0.308782470703125,-8.749289649045467,-4.423120101617276,-0.23733146837437524
1700006751307727600,0.3187275390625,-8.75538095165789,-4.411912771165371,-0.2207163423284888
1700006751317672400,0.32867236328125,-8.763781115734577,-4.396051477427781,-0.20310732814073562
1700006751327617300,0.3386171875,-8.773406437692046,-4.377549606053531,-0.1865054086362943
1700006751337563400,0.3485634765625,-8.783235757789015,-4.35839716181606,-0.1718367039504461
1700006751347508500,0.358508544921875,-8.792586354458331,-4.340038498304784,-0.15772011672202496
1700006751357453600,0.36845361328125,-8.801070105165243,-4.32334484539628,-0.14226933088093063
1700006751367398400,0.3783984375,-8.808238097098469,-4.30924559289515,-0.12538818344315514
1700006751377343500,0.388343505859375,-8.814165733581781,-4.297563046146929,-0.10870164526202715
1700006751387288600,0.39828857421875,-8.819210157489776,-4.287563045658171,-0.09337222991143353
1700006751397234400,0.408234375,-8.823563092002273,-4.278886110466718,-0.07903694016472436
1700006751407179500,0.418179443359375,-8.827678710627556,-4.270597297810018,-0.06685649036434478
1700006751417124600,0.42812451171875,-8.831929353809356,-4.261928545925021,-0.058056901474180626
1700006751427069400,0.4380693359375,-8.836737630873918,-4.252007748152315,-0.053677978570479894
1700006751437014500,0.4480146484375,-8.842399309897422,-4.240207420243323,-0.0547561291960068
1700006751446960400,0.45796044921875,-8.848443850758672,-4.227507220885157,-0.060124766389955765
1700006751456905700,0.46790576171875,-8.854200806850194,-4.215321985311806,-0.06764390071525704
1700006751466850600,0.4778505859375,-8.858922574675082,-4.205233137495815,-0.07675164223914034
1700006751476795400,0.48779541015625,-8.862578759095072,-4.1973163730219,-0.08724662317060865
1700006751486740500,0.497740478515625,-8.865321335801482,-4.191233545976877,-0.10010764824682845
1700006751496685600,0.507685546875,-8.867419769385457,-4.1862934592261904,-0.1191820496788714
1700006751506631700,0.517631591796875,-8.869794681823253,-4.180389788140356,-0.1465159646078944
1700006751516576500,0.527576416015625,-8.873004291519521,-4.1721997596830125,-0.18145024413857608
1700006751526521300,0.537521240234375,-8.87709009952843,-4.161561753551662,-0.22149587533362208
1700006751536466700,0.547466796875,-8.881846938666701,-4.148985765095055,-0.2628568269109353
1700006751546411500,0.55741162109375,-8.886645863381027,-4.1359249157309526,-0.30336839511729774
1700006751556357600,0.567357666015625,-8.890210862386226,-4.125378095014393,-0.3402714905029163
1700006751566302500,0.577302490234375,-8.891514346200227,-4.11979737227261,-0.3723228715410456
1700006751576247600,0.58724755859375,-8.88941825070381,-4.1219434443905945,-0.39775658800508823
1700006751586192600,0.597192626953125,-8.883292461299895,-4.133655509494245,-0.41278201544042675
1700006751596137500,0.607137451171875,-8.87360401097834,-4.154193562871217,-0.41498832984566686
1700006751606082600,0.61708251953125,-8.861228513529896,-4.181488397032022,-0.4051793949496001
1700006751616028700,0.627028564453125,-8.847692155608534,-4.211721914993226,-0.38746008878778665
1700006751625973500,0.636973388671875,-8.83460880215168,-4.240647272965312,-0.370110163927637
1700006751635918600,0.646918701171875,-8.823616868016122,-4.264023472377658,-0.36368747393637896
1700006751645863400,0.656863525390625,-8.816216820892691,-4.278541827073693,-0.37253662388958036
