time,seconds_elapsed,z,y,x
1700006751006885600,0.0178857421875,-0.796051025390625,-0.4600982666015625,-0.058685302734375
1700006751016831500,0.02783154296875,-0.7875823974609375,-0.4558258056640625,-0.0454864501953125
1700006751026776600,0.037776611328125,-0.77630615234375,-0.4530792236328125,-0.031768798828125
1700006751036721400,0.047721435546875,-0.76361083984375,-0.449615478515625,-0.019287109375
1700006751046666500,0.05766650390625,-0.760345458984375,-0.4477386474609375,-0.01092529296875
1700006751056611600,0.067611572265625,-0.7674713134765625,-0.4491119384765625,-0.0102691650390625
1700006751066557400,0.077557373046875,-0.78533935546875,-0.4480133056640625,-0.0135955810546875
1700006751076502500,0.08750244140625,-0.8121185302734375,-0.446868896484375,-0.0198211669921875
1700006751086447400,0.097447265625,-0.8471221923828125,-0.4457244873046875,-0.0226287841796875
1700006751096392700,0.107392822265625,-0.876373291015625,-0.444091796875,-0.024688720703125
1700006751106337500,0.117337646484375,-0.8975372314453125,-0.4428253173828125,-0.0227508544921875
1700006751116282400,0.127282470703125,-0.908966064453125,-0.4406280517578125,-0.0193328857421875
1700006751126228500,0.137228515625,-0.9124908447265625,-0.4409332275390625,-0.0221405029296875
1700006751136173600,0.147173583984375,-0.916290283203125,-0.4416961669921875,-0.025787353515625
1700006751146118400,0.157118408203125,-0.9212799072265625,-0.4410552978515625,-0.030426025390625
1700006751156063500,0.1670634765625,-0.9310150146484375,-0.43536376953125,-0.028106689453125
1700006751166008600,0.177008544921875,-0.9456939697265625,-0.435333251953125,-0.0164794921875
1700006751175954700,0.18695458984375,-0.958648681640625,-0.434051513671875,0.004180908203125
1700006751185899500,0.1968994140625,-0.958099365234375,-0.432861328125,0.022796630859375
1700006751195844400,0.20684423828125,-0.9477691650390625,-0.437042236328125,0.033477783203125
1700006751205789400,0.21678955078125,-0.9295806884765625,-0.44140625,0.0346527099609375
1700006751215734500,0.226734619140625,-0.9074859619140625,-0.4468994140625,0.031463623046875
1700006751225679400,0.236679443359375,-0.8986358642578125,-0.4519500732421875,0.0298919677734375
1700006751235625500,0.24662548828125,-0.89642333984375,-0.451690673828125,0.02764892578125
1700006751245570300,0.2565703125,-0.9007720947265625,-0.4521636962890625,0.0268402099609375
1700006751255515600,0.266515625,-0.90350341796875,-0.4542999267578125,0.0301361083984375
1700006751265460500,0.27646044921875,-0.897918701171875,-0.4577178955078125,0.0384979248046875
1700006751275405300,0.2864052734375,-0.88482666015625,-0.4605865478515625,0.0449066162109375
1700006751285351400,0.296351318359375,-0.86871337890625,-0.4644317626953125,0.0498504638671875
1700006751295296500,0.306296630859375,-0.8505706787109375,-0.466827392578125,0.0536346435546875
1700006751305241600,0.31624169921875,-0.8395233154296875,-0.466583251953125,0.0585784912109375
1700006751315186400,0.3261865234375,-0.8403472900390625,-0.462371826171875,0.0646820068359375
1700006751325131500,0.336131591796875,-0.8508453369140625,-0.4550323486328125,0.0683135986328125
1700006751335077600,0.34607763671875,-0.86517333984375,-0.4494476318359375,0.07366943359375
1700006751345022500,0.3560224609375,-0.8759613037109375,-0.4436187744140625,0.079620361328125
1700006751354967600,0.365967529296875,-0.8795318603515625,-0.433746337890625,0.0821380615234375
1700006751364912400,0.375912353515625,-0.8831939697265625,-0.427398681640625,0.0788421630859375
1700006751374857500,0.385857421875,-0.8883819580078125,-0.4208221435546875,0.076507568359375
1700006751384802600,0.395802490234375,-0.892974853515625,-0.4163818359375,0.075836181640625
1700006751394748400,0.40574853515625,-0.8971099853515625,-0.4111785888671875,0.07489013671875
1700006751404693500,0.415693603515625,-0.8936309814453125,-0.409271240234375,0.0701446533203125
1700006751414638600,0.425638671875,-0.8868408203125,-0.4119873046875,0.0643463134765625
1700006751424583400,0.43558349609375,-0.876678466796875,-0.416656494140625,0.05694580078125
1700006751434528500,0.445528564453125,-0.8682861328125,-0.4230804443359375,0.0448150634765625
1700006751444474400,0.455474365234375,-0.87548828125,-0.42987060546875,0.03271484375
1700006751454419700,0.465419677734375,-0.8881378173828125,-0.4361419677734375,0.02587890625
1700006751464364500,0.475364501953125,-0.8973541259765625,-0.4375762939453125,0.0220947265625
1700006751474309400,0.485309326171875,-0.9019317626953125,-0.4378814697265625,0.0165252685546875
1700006751484254700,0.495254638671875,-0.8936614990234375,-0.444854736328125,0.00958251953125
1700006751494199600,0.505199462890625,-0.8817291259765625,-0.4593505859375,0.0038604736328125
1700006751504145700,0.515145751953125,-0.8678436279296875,-0.475433349609375,-0.0060577392578125
1700006751514090500,0.525090576171875,-0.861785888671875,-0.4896392822265625,-0.02532958984375
1700006751524035300,0.535035400390625,-0.8689117431640625,-0.494110107421875,-0.0541839599609375
1700006751533980700,0.544980712890625,-0.88336181640625,-0.4915313720703125,-0.0934295654296875
1700006751543925500,0.554925537109375,-0.9056854248046875,-0.4816131591796875,-0.1383819580078125
1700006751553871600,0.56487158203125,-0.933990478515625,-0.4590301513671875,-0.1761932373046875
1700006751563816400,0.57481640625,-0.956268310546875,-0.4263916015625,-0.20269775390625
1700006751573761500,0.584761474609375,-0.9691009521484375,-0.39556884765625,-0.2122650146484375
1700006751583706600,0.59470654296875,-0.9733428955078125,-0.3753204345703125,-0.2053680419921875
1700006751593651500,0.6046513671875,-0.955078125,-0.3679351806640625,-0.184539794921875
1700006751603596500,0.614596435546875,-0.919830322265625,-0.3724212646484375,-0.1551513671875
1700006751613542700,0.624542724609375,-0.871826171875,-0.378265380859375,-0.13336181640625
1700006751623487500,0.634487548828125,-0.823211669921875,-0.389892578125,-0.1160888671875
