time,seconds_elapsed,relativeAltitude,pressure
1700006840889182200,89.90018212890625,14.749429702758789,1014.0088653564453
1700006841965215200,90.97621533203124,14.960814476013184,1013.9832305908203
1700006843041273000,92.05227319335937,15.092930793762207,1013.9678192138672
1700006844117303000,93.12830297851562,15.188054084777832,1013.9560699462891
1700006845193337000,94.20433715820313,15.209192276000977,1013.9537048339844
1700006846269484300,95.280484375,15.209192276000977,1013.9537048339844
1700006847345616400,96.35661645507813,15.119354248046875,1013.9643096923828
1700006848421705200,97.43270532226562,14.987237930297852,1013.9800262451172
1700006849497842400,98.50884252929687,14.765283584594727,1014.0068054199219
1700006850573908200,99.584908203125,14.490482330322266,1014.0402984619141
1700006851650010000,100.66101000976562,14.141695022583008,1014.0818023681641
1700006852726071000,101.73707104492188,13.792909622192383,1014.1240692138672
1700006853802150100,102.81315014648438,13.433553695678711,1014.1669464111328
1700006854878173200,103.88917309570313,13.164037704467773,1014.1996002197266
1700006855954243000,104.9652431640625,12.931512832641602,1014.2276000976562
1700006857030327300,106.04132739257813,12.757120132446289,1014.2486572265625
1700006858106445300,107.1174453125,12.59329605102539,1014.2682647705078
1700006859182535200,108.19353515625,12.429471969604492,1014.2876434326172
1700006860258553300,109.26955322265626,12.24450969696045,1014.3101501464844
1700006861334558200,110.34555810546875,11.99084758758545,1014.3405151367188
1700006862410543000,111.42154321289063,11.70019245147705,1014.3756866455078
1700006863486599200,112.49759912109376,11.383113861083984,1014.4132995605469
1700006864562634200,113.57363427734376,11.060750961303711,1014.4520568847656
1700006865638608100,114.64960815429687,10.764810562133789,1014.4880676269531
1700006866714623200,115.72562329101562,10.527002334594727,1014.5168304443359
1700006867790587100,116.80158715820312,10.352608680725098,1014.5376586914062
1700006868866564400,117.877564453125,10.246915817260742,1014.5503234863281
1700006869942493200,118.9534931640625,10.204639434814453,1014.5553588867188
1700006871018406100,120.02940625,10.204639434814453,1014.5555877685547
1700006872094367200,121.1053671875,10.194069862365723,1014.5567321777344
1700006873170405000,122.18140502929687,10.188785552978516,1014.556884765625
1700006874246425000,123.25742504882813,10.183500289916992,1014.5575714111328
1700006875322411300,124.33341137695312,10.151792526245117,1014.5615386962891
1700006876398422300,125.40942236328125,10.051384925842285,1014.5736694335938
1700006877474385200,126.48538525390624,9.908699035644531,1014.5911407470703
1700006878550308400,127.56130834960938,9.69731330871582,1014.6160888671875
1700006879626309000,128.63730908203124,9.427797317504883,1014.6488189697266
1700006880702306300,129.71330639648437,9.121288299560547,1014.6856689453125
1700006881778311200,130.78931127929687,8.820063591003418,1014.7215270996094
1700006882854313200,131.86531323242187,8.502985000610352,1014.7602081298828
1700006883930345200,132.94134521484375,8.196475982666016,1014.7968292236328
1700006885006362000,134.01736206054687,7.958666801452637,1014.8252868652344
1700006886082383000,135.09338305664062,7.773704528808594,1014.8477935791016
1700006887158366200,136.1693662109375,7.625735282897949,1014.8656463623047
1700006888234330000,137.245330078125,7.483049392700195,1014.8828125
1700006889310284000,138.3212839355469,7.340364456176758,1014.9000549316406
1700006890386226200,139.39722607421874,7.12369441986084,1014.9259185791016
1700006891462158000,140.4731579589844,6.8436079025268555,1014.9596405029297
1700006892538103300,141.54910327148437,6.5265302658081055,1014.9979400634766
1700006893614059300,142.62505932617188,6.193597793579102,1015.037841796875
1700006894690008000,143.70100805664063,5.84481143951416,1015.0796508789062
1700006895766033200,144.777033203125,5.548871994018555,1015.1154327392578
1700006896842091300,145.85309130859375,5.342770576477051,1015.1402282714844
1700006897918012200,146.92901220703126,5.184231758117676,1015.1589965820312
1700006898994004200,148.00500415039062,5.089107513427734,1015.1703643798828
1700006900069979100,149.08097924804687,5.062685012817383,1015.1736450195312
1700006901145949200,150.15694921875,5.062685012817383,1015.1736450195312
1700006902221967000,151.23296704101563,5.046831130981445,1015.1760101318359
1700006903297947100,152.30894702148439,5.030977249145508,1015.1776885986328
1700006904373919200,153.38491918945311,4.993984222412109,1015.1819610595703
1700006905449892400,154.46089233398436,4.883007049560547,1015.1955413818359
1700006906525826300,155.53682641601563,4.708614349365234,1015.2165985107422
1700006907601769200,156.6127692871094,4.486658096313477,1015.2433776855469
1700006908677697300,157.688697265625,4.185434341430664,1015.2793884277344
1700006909753616400,158.7646164550781,3.8313636779785156,1015.3221130371094
1700006910829504300,159.84050415039061,3.4825782775878906,1015.3641510009766
1700006911905363200,160.91636328125,3.1443614959716797,1015.4048919677734
1700006912981305000,161.99230517578124,2.848421096801758,1015.4404449462891
1700006914057225200,163.06822509765624,2.6423206329345703,1015.465087890625
1700006915133130200,164.14413012695312,2.446788787841797,1015.4886627197266
1700006916209091000,165.22009106445313,2.2618255615234375,1015.5107879638672
1700006917285035000,166.29603491210938,2.076864242553711,1015.5330657958984
1700006918360977200,167.37197705078125,1.8390541076660156,1015.5618286132812
1700006919436921000,168.44792114257814,1.5114078521728516,1015.6011962890625
1700006920512848100,169.52384814453126,1.1679058074951172,1015.6424713134766
1700006921588767200,170.59976733398437,0.8138351440429688,1015.6852722167969
1700006922664707000,171.67570703125,0.5020408630371094,1015.7225036621094
1700006923740702200,172.7517021484375,0.2695159912109375,1015.7508850097656
1700006924816652300,173.82765234375,0.10040855407714844,1015.7708740234375
1700006925892573200,174.9035732421875,0.0158538818359375,1015.78125
1700006926968551200,175.97955126953124,0.010568618774414062,1015.7816314697266
1700006928044564200,177.05556420898438,0.010568618774414062,1015.7816314697266
